iso_code,continent,location,date,total_cases,new_cases
CYM,North America,Cayman Islands,12/26/2020,NA,NA
CYM,North America,Cayman Islands,12/27/2020,NA,NA
CYM,North America,Cayman Islands,12/28/2020,NA,NA
CYM,North America,Cayman Islands,12/29/2020,NA,NA
CYM,North America,Cayman Islands,12/30/2020,NA,NA
CYM,North America,Cayman Islands,12/31/2020,NA,NA
CYM,North America,Cayman Islands,1/1/2021,NA,NA
CYM,North America,Cayman Islands,1/2/2021,NA,NA
CYM,North America,Cayman Islands,1/3/2021,NA,NA
CYM,North America,Cayman Islands,1/4/2021,NA,NA
CYM,North America,Cayman Islands,1/5/2021,NA,NA
CYM,North America,Cayman Islands,1/6/2021,NA,NA
CYM,North America,Cayman Islands,1/7/2021,NA,NA
CYM,North America,Cayman Islands,1/8/2021,NA,NA
CYM,North America,Cayman Islands,1/9/2021,NA,NA
CYM,North America,Cayman Islands,1/10/2021,NA,NA
CYM,North America,Cayman Islands,1/11/2021,NA,NA
CYM,North America,Cayman Islands,1/12/2021,NA,NA
CYM,North America,Cayman Islands,1/13/2021,NA,NA
CYM,North America,Cayman Islands,1/14/2021,NA,NA
CYM,North America,Cayman Islands,1/15/2021,NA,NA
CYM,North America,Cayman Islands,1/16/2021,NA,NA
CYM,North America,Cayman Islands,1/17/2021,NA,NA
CYM,North America,Cayman Islands,1/18/2021,NA,NA
CYM,North America,Cayman Islands,1/19/2021,NA,NA
CYM,North America,Cayman Islands,1/20/2021,NA,NA
CYM,North America,Cayman Islands,1/21/2021,NA,NA
CYM,North America,Cayman Islands,1/22/2021,NA,NA
CYM,North America,Cayman Islands,1/23/2021,NA,NA
CYM,North America,Cayman Islands,1/24/2021,NA,NA
CYM,North America,Cayman Islands,1/25/2021,NA,NA
CYM,North America,Cayman Islands,1/26/2021,NA,NA
CYM,North America,Cayman Islands,1/27/2021,NA,NA
CYM,North America,Cayman Islands,1/28/2021,NA,NA
CYM,North America,Cayman Islands,1/29/2021,NA,NA
CYM,North America,Cayman Islands,1/30/2021,NA,NA
CYM,North America,Cayman Islands,1/31/2021,NA,NA
CYM,North America,Cayman Islands,2/1/2021,NA,NA
CYM,North America,Cayman Islands,2/2/2021,NA,NA
CYM,North America,Cayman Islands,2/3/2021,NA,NA
CYM,North America,Cayman Islands,2/4/2021,NA,NA
CYM,North America,Cayman Islands,2/5/2021,NA,NA
CYM,North America,Cayman Islands,2/6/2021,NA,NA
CYM,North America,Cayman Islands,2/7/2021,NA,NA
CYM,North America,Cayman Islands,2/8/2021,NA,NA
CYM,North America,Cayman Islands,2/9/2021,NA,NA
CYM,North America,Cayman Islands,2/10/2021,NA,NA
CYM,North America,Cayman Islands,2/11/2021,NA,NA
CYM,North America,Cayman Islands,2/12/2021,NA,NA
CYM,North America,Cayman Islands,2/13/2021,NA,NA
CYM,North America,Cayman Islands,2/14/2021,NA,NA
CYM,North America,Cayman Islands,2/15/2021,NA,NA
CYM,North America,Cayman Islands,2/16/2021,NA,NA
CYM,North America,Cayman Islands,2/17/2021,NA,NA
CYM,North America,Cayman Islands,2/18/2021,NA,NA
CYM,North America,Cayman Islands,2/19/2021,NA,NA
CYM,North America,Cayman Islands,2/20/2021,NA,NA
CYM,North America,Cayman Islands,2/21/2021,NA,NA
CYM,North America,Cayman Islands,2/22/2021,NA,NA
CYM,North America,Cayman Islands,2/23/2021,NA,NA
CYM,North America,Cayman Islands,2/24/2021,NA,NA
CYM,North America,Cayman Islands,2/25/2021,NA,NA
CYM,North America,Cayman Islands,2/26/2021,NA,NA
CYM,North America,Cayman Islands,2/27/2021,NA,NA
CYM,North America,Cayman Islands,2/28/2021,NA,NA
CYM,North America,Cayman Islands,3/1/2021,NA,NA
CYM,North America,Cayman Islands,3/2/2021,NA,NA
CYM,North America,Cayman Islands,3/3/2021,NA,NA
CYM,North America,Cayman Islands,3/4/2021,NA,NA
CYM,North America,Cayman Islands,3/5/2021,NA,NA
CYM,North America,Cayman Islands,3/6/2021,NA,NA
CYM,North America,Cayman Islands,3/7/2021,NA,NA
CYM,North America,Cayman Islands,3/8/2021,NA,NA
CYM,North America,Cayman Islands,3/9/2021,NA,NA
CYM,North America,Cayman Islands,3/10/2021,NA,NA
CYM,North America,Cayman Islands,3/11/2021,NA,NA
CYM,North America,Cayman Islands,3/12/2021,NA,NA
CYM,North America,Cayman Islands,3/13/2021,NA,NA
CYM,North America,Cayman Islands,3/14/2021,NA,NA
CYM,North America,Cayman Islands,3/15/2021,NA,NA
CYM,North America,Cayman Islands,3/16/2021,NA,NA
CYM,North America,Cayman Islands,3/17/2021,NA,NA
CYM,North America,Cayman Islands,3/18/2021,NA,NA
CYM,North America,Cayman Islands,3/19/2021,NA,NA
CYM,North America,Cayman Islands,3/20/2021,NA,NA
CYM,North America,Cayman Islands,3/21/2021,NA,NA
CYM,North America,Cayman Islands,3/22/2021,NA,NA
CYM,North America,Cayman Islands,3/23/2021,NA,NA
CYM,North America,Cayman Islands,3/24/2021,NA,NA
CYM,North America,Cayman Islands,3/25/2021,NA,NA
CYM,North America,Cayman Islands,3/26/2021,NA,NA
CYM,North America,Cayman Islands,3/27/2021,NA,NA
CYM,North America,Cayman Islands,3/28/2021,NA,NA
CYM,North America,Cayman Islands,3/29/2021,NA,NA
CYM,North America,Cayman Islands,3/30/2021,NA,NA
CYM,North America,Cayman Islands,3/31/2021,NA,NA
CYM,North America,Cayman Islands,4/1/2021,NA,NA
CYM,North America,Cayman Islands,4/2/2021,NA,NA
CYM,North America,Cayman Islands,4/3/2021,NA,NA
CYM,North America,Cayman Islands,4/4/2021,NA,NA
CYM,North America,Cayman Islands,4/5/2021,NA,NA
CYM,North America,Cayman Islands,4/6/2021,NA,NA
CYM,North America,Cayman Islands,4/7/2021,NA,NA
CYM,North America,Cayman Islands,4/8/2021,NA,NA
CYM,North America,Cayman Islands,4/9/2021,NA,NA
CHL,South America,Chile,2/23/2020,2,2
CHL,South America,Chile,2/24/2020,2,0
CHL,South America,Chile,2/25/2020,2,0
CHL,South America,Chile,2/26/2020,2,0
CHL,South America,Chile,2/27/2020,2,0
CHL,South America,Chile,2/28/2020,2,0
CHL,South America,Chile,2/29/2020,2,0
CHL,South America,Chile,3/1/2020,9,7
CHL,South America,Chile,3/2/2020,9,0
CHL,South America,Chile,3/3/2020,10,1
CHL,South America,Chile,3/4/2020,10,0
CHL,South America,Chile,3/5/2020,13,3
CHL,South America,Chile,3/6/2020,13,0
CHL,South America,Chile,3/7/2020,13,0
CHL,South America,Chile,3/8/2020,20,7
CHL,South America,Chile,3/9/2020,20,0
CHL,South America,Chile,3/10/2020,25,5
CHL,South America,Chile,3/11/2020,35,10
CHL,South America,Chile,3/12/2020,35,0
CHL,South America,Chile,3/13/2020,55,20
CHL,South America,Chile,3/14/2020,88,33
CHL,South America,Chile,3/15/2020,101,13
CHL,South America,Chile,3/16/2020,182,81
CHL,South America,Chile,3/17/2020,228,46
CHL,South America,Chile,3/18/2020,265,37
CHL,South America,Chile,3/19/2020,265,0
CHL,South America,Chile,3/20/2020,461,196
CHL,South America,Chile,3/21/2020,592,131
CHL,South America,Chile,3/22/2020,687,95
CHL,South America,Chile,3/23/2020,801,114
CHL,South America,Chile,3/24/2020,977,176
CHL,South America,Chile,3/25/2020,1197,220
CHL,South America,Chile,3/26/2020,1361,164
CHL,South America,Chile,3/27/2020,1665,304
CHL,South America,Chile,3/28/2020,2015,350
CHL,South America,Chile,3/29/2020,2245,230
CHL,South America,Chile,3/30/2020,2555,310
CHL,South America,Chile,3/31/2020,2844,289
CHL,South America,Chile,4/1/2020,3137,293
CHL,South America,Chile,4/2/2020,3510,373
CHL,South America,Chile,4/3/2020,3843,333
CHL,South America,Chile,4/4/2020,4355,512
CHL,South America,Chile,4/5/2020,4665,310
CHL,South America,Chile,4/6/2020,5009,344
CHL,South America,Chile,4/7/2020,5310,301
CHL,South America,Chile,4/8/2020,5740,430
CHL,South America,Chile,4/9/2020,6166,426
CHL,South America,Chile,4/10/2020,6695,529
CHL,South America,Chile,4/11/2020,7366,671
CHL,South America,Chile,4/12/2020,7652,286
CHL,South America,Chile,4/13/2020,7964,312
CHL,South America,Chile,4/14/2020,8356,392
CHL,South America,Chile,4/15/2020,8712,356
CHL,South America,Chile,4/16/2020,9246,534
CHL,South America,Chile,4/17/2020,9691,445
CHL,South America,Chile,4/18/2020,10598,907
CHL,South America,Chile,4/19/2020,10956,358
CHL,South America,Chile,4/20/2020,11375,419
CHL,South America,Chile,4/21/2020,11700,325
CHL,South America,Chile,4/22/2020,12164,464
CHL,South America,Chile,4/23/2020,12680,516
CHL,South America,Chile,4/24/2020,13174,494
CHL,South America,Chile,4/25/2020,14537,1363
CHL,South America,Chile,4/26/2020,15010,473
CHL,South America,Chile,4/27/2020,15492,482
CHL,South America,Chile,4/28/2020,16044,552
CHL,South America,Chile,4/29/2020,16564,520
CHL,South America,Chile,4/30/2020,17702,1138
CHL,South America,Chile,5/1/2020,18687,985
CHL,South America,Chile,5/2/2020,21213,2526
CHL,South America,Chile,5/3/2020,22441,1228
CHL,South America,Chile,5/4/2020,23421,980
CHL,South America,Chile,5/5/2020,24794,1373
CHL,South America,Chile,5/6/2020,25826,1032
CHL,South America,Chile,5/7/2020,27359,1533
CHL,South America,Chile,5/8/2020,28750,1391
CHL,South America,Chile,5/9/2020,32208,3458
CHL,South America,Chile,5/10/2020,33855,1647
CHL,South America,Chile,5/11/2020,35052,1197
CHL,South America,Chile,5/12/2020,36710,1658
CHL,South America,Chile,5/13/2020,39370,2660
CHL,South America,Chile,5/14/2020,42029,2659
CHL,South America,Chile,5/15/2020,44531,2502
CHL,South America,Chile,5/16/2020,50016,5485
CHL,South America,Chile,5/17/2020,52369,2353
CHL,South America,Chile,5/18/2020,54647,2278
CHL,South America,Chile,5/19/2020,58167,3520
CHL,South America,Chile,5/20/2020,62205,4038
CHL,South America,Chile,5/21/2020,66169,3964
CHL,South America,Chile,5/22/2020,70445,4276
CHL,South America,Chile,5/23/2020,80287,9842
CHL,South America,Chile,5/24/2020,83996,3709
CHL,South America,Chile,5/25/2020,88891,4895
CHL,South America,Chile,5/26/2020,92855,3964
CHL,South America,Chile,5/27/2020,97183,4328
CHL,South America,Chile,5/28/2020,101837,4654
CHL,South America,Chile,5/29/2020,105532,3695
CHL,South America,Chile,5/30/2020,118720,13188
CHL,South America,Chile,5/31/2020,123550,4830
CHL,South America,Chile,6/1/2020,129020,5470
CHL,South America,Chile,6/2/2020,132548,3528
CHL,South America,Chile,6/3/2020,137490,4942
CHL,South America,Chile,6/4/2020,142154,4664
CHL,South America,Chile,6/5/2020,146361,4207
CHL,South America,Chile,6/6/2020,160351,13990
CHL,South America,Chile,6/7/2020,166756,6405
CHL,South America,Chile,6/8/2020,171452,4696
CHL,South America,Chile,6/9/2020,175365,3913
CHL,South America,Chile,6/10/2020,181062,5697
CHL,South America,Chile,6/11/2020,186698,5636
CHL,South America,Chile,6/12/2020,193452,6754
CHL,South America,Chile,6/13/2020,201634,8182
CHL,South America,Chile,6/14/2020,208572,6938
CHL,South America,Chile,6/15/2020,213715,5143
CHL,South America,Chile,6/16/2020,218728,5013
CHL,South America,Chile,6/17/2020,220628,1900
CHL,South America,Chile,6/18/2020,225103,4475
CHL,South America,Chile,6/19/2020,231393,6290
CHL,South America,Chile,6/20/2020,236748,5355
CHL,South America,Chile,6/21/2020,242355,5607
CHL,South America,Chile,6/22/2020,246963,4608
CHL,South America,Chile,6/23/2020,250767,3804
CHL,South America,Chile,6/24/2020,254416,3649
CHL,South America,Chile,6/25/2020,259064,4648
CHL,South America,Chile,6/26/2020,263360,4296
CHL,South America,Chile,6/27/2020,267766,4406
CHL,South America,Chile,6/28/2020,271982,4216
CHL,South America,Chile,6/29/2020,275999,4017
CHL,South America,Chile,6/30/2020,279393,3394
CHL,South America,Chile,7/1/2020,282043,2650
CHL,South America,Chile,7/2/2020,284541,2498
CHL,South America,Chile,7/3/2020,288089,3548
CHL,South America,Chile,7/4/2020,291847,3758
CHL,South America,Chile,7/5/2020,295532,3685
CHL,South America,Chile,7/6/2020,298557,3025
CHL,South America,Chile,7/7/2020,301019,2462
CHL,South America,Chile,7/8/2020,303083,2064
CHL,South America,Chile,7/9/2020,306216,3133
CHL,South America,Chile,7/10/2020,309274,3058
CHL,South America,Chile,7/11/2020,312029,2755
CHL,South America,Chile,7/12/2020,315041,3012
CHL,South America,Chile,7/13/2020,317657,2616
CHL,South America,Chile,7/14/2020,319493,1836
CHL,South America,Chile,7/15/2020,321205,1712
CHL,South America,Chile,7/16/2020,323698,2493
CHL,South America,Chile,7/17/2020,326439,2741
CHL,South America,Chile,7/18/2020,328846,2407
CHL,South America,Chile,7/19/2020,330930,2084
CHL,South America,Chile,7/20/2020,333029,2099
CHL,South America,Chile,7/21/2020,334683,1654
CHL,South America,Chile,7/22/2020,336402,1719
CHL,South America,Chile,7/23/2020,338759,2357
CHL,South America,Chile,7/24/2020,341304,2545
CHL,South America,Chile,7/25/2020,343592,2288
CHL,South America,Chile,7/26/2020,345790,2198
CHL,South America,Chile,7/27/2020,347923,2133
CHL,South America,Chile,7/28/2020,349800,1877
CHL,South America,Chile,7/29/2020,351575,1775
CHL,South America,Chile,7/30/2020,353536,1961
CHL,South America,Chile,7/31/2020,355667,2131
CHL,South America,Chile,8/1/2020,357658,1991
CHL,South America,Chile,8/2/2020,359731,2073
CHL,South America,Chile,8/3/2020,361493,1762
CHL,South America,Chile,8/4/2020,362962,1469
CHL,South America,Chile,8/5/2020,364723,1761
CHL,South America,Chile,8/6/2020,366671,1948
CHL,South America,Chile,8/7/2020,368825,2154
CHL,South America,Chile,8/8/2020,371023,2198
CHL,South America,Chile,8/9/2020,373056,2033
CHL,South America,Chile,8/10/2020,375044,1988
CHL,South America,Chile,8/11/2020,376616,1572
CHL,South America,Chile,8/12/2020,378168,1552
CHL,South America,Chile,8/13/2020,380034,1866
CHL,South America,Chile,8/14/2020,382111,2077
CHL,South America,Chile,8/15/2020,383902,1791
CHL,South America,Chile,8/16/2020,385946,2044
CHL,South America,Chile,8/17/2020,387502,1556
CHL,South America,Chile,8/18/2020,388855,1353
CHL,South America,Chile,8/19/2020,390037,1182
CHL,South America,Chile,8/20/2020,391849,1812
CHL,South America,Chile,8/21/2020,393769,1920
CHL,South America,Chile,8/22/2020,395708,1939
CHL,South America,Chile,8/23/2020,397665,1957
CHL,South America,Chile,8/24/2020,399568,1903
CHL,South America,Chile,8/25/2020,400985,1417
CHL,South America,Chile,8/26/2020,402365,1380
CHL,South America,Chile,8/27/2020,404102,1737
CHL,South America,Chile,8/28/2020,405972,1870
CHL,South America,Chile,8/29/2020,408009,2037
CHL,South America,Chile,8/30/2020,409974,1965
CHL,South America,Chile,8/31/2020,411726,1752
CHL,South America,Chile,9/1/2020,413145,1419
CHL,South America,Chile,9/2/2020,414739,1594
CHL,South America,Chile,9/3/2020,416501,1762
CHL,South America,Chile,9/4/2020,418469,1968
CHL,South America,Chile,9/5/2020,420434,1965
CHL,South America,Chile,9/6/2020,422510,2076
CHL,South America,Chile,9/7/2020,424274,1764
CHL,South America,Chile,9/8/2020,425541,1267
CHL,South America,Chile,9/9/2020,427027,1486
CHL,South America,Chile,9/10/2020,428669,1642
CHL,South America,Chile,9/11/2020,430535,1866
CHL,South America,Chile,9/12/2020,432666,2131
CHL,South America,Chile,9/13/2020,434748,2082
CHL,South America,Chile,9/14/2020,436433,1685
CHL,South America,Chile,9/15/2020,437983,1550
CHL,South America,Chile,9/16/2020,439287,1304
CHL,South America,Chile,9/17/2020,441150,1863
CHL,South America,Chile,9/18/2020,442827,1677
CHL,South America,Chile,9/19/2020,444674,1847
CHL,South America,Chile,9/20/2020,446274,1600
CHL,South America,Chile,9/21/2020,447468,1194
CHL,South America,Chile,9/22/2020,448523,1055
CHL,South America,Chile,9/23/2020,449903,1380
CHL,South America,Chile,9/24/2020,451634,1731
CHL,South America,Chile,9/25/2020,453868,2234
CHL,South America,Chile,9/26/2020,455979,2111
CHL,South America,Chile,9/27/2020,457901,1922
CHL,South America,Chile,9/28/2020,459671,1770
CHL,South America,Chile,9/29/2020,461300,1629
CHL,South America,Chile,9/30/2020,462991,1691
CHL,South America,Chile,10/1/2020,464750,1759
CHL,South America,Chile,10/2/2020,466590,1840
CHL,South America,Chile,10/3/2020,468471,1881
CHL,South America,Chile,10/4/2020,470179,1708
CHL,South America,Chile,10/5/2020,471746,1567
CHL,South America,Chile,10/6/2020,473306,1560
CHL,South America,Chile,10/7/2020,474440,1134
CHL,South America,Chile,10/8/2020,476016,1576
CHL,South America,Chile,10/9/2020,477769,1753
CHL,South America,Chile,10/10/2020,479595,1826
CHL,South America,Chile,10/11/2020,481371,1776
CHL,South America,Chile,10/12/2020,482832,1461
CHL,South America,Chile,10/13/2020,484280,1448
CHL,South America,Chile,10/14/2020,485372,1092
CHL,South America,Chile,10/15/2020,486496,1124
CHL,South America,Chile,10/16/2020,488190,1694
CHL,South America,Chile,10/17/2020,490003,1813
CHL,South America,Chile,10/18/2020,491760,1757
CHL,South America,Chile,10/19/2020,493305,1545
CHL,South America,Chile,10/20/2020,494478,1173
CHL,South America,Chile,10/21/2020,495637,1159
CHL,South America,Chile,10/22/2020,497131,1494
CHL,South America,Chile,10/23/2020,498906,1775
CHL,South America,Chile,10/24/2020,500542,1636
CHL,South America,Chile,10/25/2020,502063,1521
CHL,South America,Chile,10/26/2020,503598,1535
CHL,South America,Chile,10/27/2020,504525,927
CHL,South America,Chile,10/28/2020,505530,1005
CHL,South America,Chile,10/29/2020,507050,1520
CHL,South America,Chile,10/30/2020,508571,1521
CHL,South America,Chile,10/31/2020,510256,1685
CHL,South America,Chile,11/1/2020,511864,1608
CHL,South America,Chile,11/2/2020,513140,1276
CHL,South America,Chile,11/3/2020,514202,1062
CHL,South America,Chile,11/4/2020,515042,840
CHL,South America,Chile,11/5/2020,516582,1540
CHL,South America,Chile,11/6/2020,518390,1808
CHL,South America,Chile,11/7/2020,519977,1587
CHL,South America,Chile,11/8/2020,521558,1581
CHL,South America,Chile,11/9/2020,522879,1321
CHL,South America,Chile,11/10/2020,523907,1028
CHL,South America,Chile,11/11/2020,524804,897
CHL,South America,Chile,11/12/2020,526438,1634
CHL,South America,Chile,11/13/2020,528030,1592
CHL,South America,Chile,11/14/2020,529676,1646
CHL,South America,Chile,11/15/2020,531273,1597
CHL,South America,Chile,11/16/2020,532604,1331
CHL,South America,Chile,11/17/2020,533610,1006
CHL,South America,Chile,11/18/2020,534558,948
CHL,South America,Chile,11/19/2020,536012,1454
CHL,South America,Chile,11/20/2020,537585,1573
CHL,South America,Chile,11/21/2020,539143,1558
CHL,South America,Chile,11/22/2020,540640,1497
CHL,South America,Chile,11/23/2020,542080,1440
CHL,South America,Chile,11/24/2020,543087,1007
CHL,South America,Chile,11/25/2020,544092,1005
CHL,South America,Chile,11/26/2020,545662,1570
CHL,South America,Chile,11/27/2020,547243,1581
CHL,South America,Chile,11/28/2020,548941,1698
CHL,South America,Chile,11/29/2020,550430,1489
CHL,South America,Chile,11/30/2020,551743,1313
CHL,South America,Chile,12/1/2020,552864,1121
CHL,South America,Chile,12/2/2020,553898,1034
CHL,South America,Chile,12/3/2020,555406,1508
CHL,South America,Chile,12/4/2020,557135,1729
CHL,South America,Chile,12/5/2020,558668,1533
CHL,South America,Chile,12/6/2020,560382,1714
CHL,South America,Chile,12/7/2020,562142,1760
CHL,South America,Chile,12/8/2020,563534,1392
CHL,South America,Chile,12/9/2020,564778,1244
CHL,South America,Chile,12/10/2020,566440,1662
CHL,South America,Chile,12/11/2020,567974,1534
CHL,South America,Chile,12/12/2020,569781,1807
CHL,South America,Chile,12/13/2020,571919,2138
CHL,South America,Chile,12/14/2020,573830,1911
CHL,South America,Chile,12/15/2020,575329,1499
CHL,South America,Chile,12/16/2020,576731,1402
CHL,South America,Chile,12/17/2020,578732,2001
CHL,South America,Chile,12/18/2020,581135,2403
CHL,South America,Chile,12/19/2020,583355,2220
CHL,South America,Chile,12/20/2020,585546,2191
CHL,South America,Chile,12/21/2020,587993,2447
CHL,South America,Chile,12/22/2020,589189,1196
CHL,South America,Chile,12/23/2020,590914,1725
CHL,South America,Chile,12/24/2020,594152,3238
CHL,South America,Chile,12/25/2020,595831,1679
CHL,South America,Chile,12/26/2020,598394,2563
CHL,South America,Chile,12/27/2020,600105,1711
CHL,South America,Chile,12/28/2020,602028,1923
CHL,South America,Chile,12/29/2020,603986,1958
CHL,South America,Chile,12/30/2020,606950,2964
CHL,South America,Chile,12/31/2020,608973,2023
CHL,South America,Chile,1/1/2021,612564,3591
CHL,South America,Chile,1/2/2021,615902,3338
CHL,South America,Chile,1/3/2021,618191,2289
CHL,South America,Chile,1/4/2021,620641,2450
CHL,South America,Chile,1/5/2021,623101,2460
CHL,South America,Chile,1/6/2021,625483,2382
CHL,South America,Chile,1/7/2021,629176,3693
CHL,South America,Chile,1/8/2021,633381,4205
CHL,South America,Chile,1/9/2021,637742,4361
CHL,South America,Chile,1/10/2021,641923,4181
CHL,South America,Chile,1/11/2021,645892,3969
CHL,South America,Chile,1/12/2021,649135,3243
CHL,South America,Chile,1/13/2021,652525,3390
CHL,South America,Chile,1/14/2021,656712,4187
CHL,South America,Chile,1/15/2021,661180,4468
CHL,South America,Chile,1/16/2021,665493,4313
CHL,South America,Chile,1/17/2021,669832,4339
CHL,South America,Chile,1/18/2021,673750,3918
CHL,South America,Chile,1/19/2021,677151,3401
CHL,South America,Chile,1/20/2021,680740,3589
CHL,South America,Chile,1/21/2021,685107,4367
CHL,South America,Chile,1/22/2021,690066,4959
CHL,South America,Chile,1/23/2021,694647,4581
CHL,South America,Chile,1/24/2021,699110,4463
CHL,South America,Chile,1/25/2021,703178,4068
CHL,South America,Chile,1/26/2021,706500,3322
CHL,South America,Chile,1/27/2021,709888,3388
CHL,South America,Chile,1/28/2021,714143,4255
CHL,South America,Chile,1/29/2021,718749,4606
CHL,South America,Chile,1/30/2021,722900,4151
CHL,South America,Chile,1/31/2021,727109,4209
CHL,South America,Chile,2/1/2021,730888,3779
CHL,South America,Chile,2/2/2021,734035,3147
CHL,South America,Chile,2/3/2021,736645,2610
CHL,South America,Chile,2/4/2021,740237,3592
CHL,South America,Chile,2/5/2021,744019,3782
CHL,South America,Chile,2/6/2021,748082,4063
CHL,South America,Chile,2/7/2021,751886,3804
CHL,South America,Chile,2/8/2021,755350,3464
CHL,South America,Chile,2/9/2021,758189,2839
CHL,South America,Chile,2/10/2021,760576,2387
CHL,South America,Chile,2/11/2021,764307,3731
CHL,South America,Chile,2/12/2021,768471,4164
CHL,South America,Chile,2/13/2021,772396,3925
CHL,South America,Chile,2/14/2021,776209,3813
CHL,South America,Chile,2/15/2021,779541,3332
CHL,South America,Chile,2/16/2021,782039,2498
CHL,South America,Chile,2/17/2021,784314,2275
CHL,South America,Chile,2/18/2021,788142,3828
CHL,South America,Chile,2/19/2021,791939,3797
CHL,South America,Chile,2/20/2021,795845,3906
CHL,South America,Chile,2/21/2021,799460,3615
CHL,South America,Chile,2/22/2021,803009,3549
CHL,South America,Chile,2/23/2021,805317,2308
CHL,South America,Chile,2/24/2021,807872,2555
CHL,South America,Chile,2/25/2021,812344,4472
CHL,South America,Chile,2/26/2021,816929,4585
CHL,South America,Chile,2/27/2021,821418,4489
CHL,South America,Chile,2/28/2021,824625,3207
CHL,South America,Chile,3/1/2021,829770,5145
CHL,South America,Chile,3/2/2021,832512,2742
CHL,South America,Chile,3/3/2021,835552,3040
CHL,South America,Chile,3/4/2021,840119,4567
CHL,South America,Chile,3/5/2021,845450,5331
CHL,South America,Chile,3/6/2021,850483,5033
CHL,South America,Chile,3/7/2021,855785,5302
CHL,South America,Chile,3/8/2021,860533,4748
CHL,South America,Chile,3/9/2021,864064,3531
CHL,South America,Chile,3/10/2021,867949,3885
CHL,South America,Chile,3/11/2021,873512,5563
CHL,South America,Chile,3/12/2021,879485,5973
CHL,South America,Chile,3/13/2021,885379,5894
CHL,South America,Chile,3/14/2021,891110,5731
CHL,South America,Chile,3/15/2021,896231,5121
CHL,South America,Chile,3/16/2021,900782,4551
CHL,South America,Chile,3/17/2021,904212,3430
CHL,South America,Chile,3/18/2021,911469,7257
CHL,South America,Chile,3/19/2021,918053,6584
CHL,South America,Chile,3/20/2021,925089,7036
CHL,South America,Chile,3/21/2021,931939,6850
CHL,South America,Chile,3/22/2021,938094,6155
CHL,South America,Chile,3/23/2021,942958,4864
CHL,South America,Chile,3/24/2021,947783,4825
CHL,South America,Chile,3/25/2021,954843,7060
CHL,South America,Chile,3/26/2021,962321,7478
CHL,South America,Chile,3/27/2021,969913,7592
CHL,South America,Chile,3/28/2021,977243,7330
CHL,South America,Chile,3/29/2021,984484,7241
CHL,South America,Chile,3/30/2021,989492,5008
CHL,South America,Chile,3/31/2021,995538,6046
CHL,South America,Chile,4/1/2021,1003406,7868
CHL,South America,Chile,4/2/2021,1011485,8079
CHL,South America,Chile,4/3/2021,1019478,7993
CHL,South America,Chile,4/4/2021,1026785,7307
CHL,South America,Chile,4/5/2021,1032612,5827
CHL,South America,Chile,4/6/2021,1037780,5168
CHL,South America,Chile,4/7/2021,1043022,5242
CHL,South America,Chile,4/8/2021,1051270,8248
CHL,South America,Chile,4/9/2021,1060421,9151
COL,South America,Colombia,3/6/2020,1,1
COL,South America,Colombia,3/7/2020,1,0
COL,South America,Colombia,3/8/2020,1,0
COL,South America,Colombia,3/9/2020,1,0
COL,South America,Colombia,3/10/2020,3,2
COL,South America,Colombia,3/11/2020,9,6
COL,South America,Colombia,3/12/2020,9,0
COL,South America,Colombia,3/13/2020,13,4
COL,South America,Colombia,3/14/2020,22,9
COL,South America,Colombia,3/15/2020,34,12
COL,South America,Colombia,3/16/2020,57,23
COL,South America,Colombia,3/17/2020,75,18
COL,South America,Colombia,3/18/2020,102,27
COL,South America,Colombia,3/19/2020,108,6
COL,South America,Colombia,3/20/2020,158,50
COL,South America,Colombia,3/21/2020,196,38
COL,South America,Colombia,3/22/2020,231,35
COL,South America,Colombia,3/23/2020,277,46
COL,South America,Colombia,3/24/2020,378,101
COL,South America,Colombia,3/25/2020,470,92
COL,South America,Colombia,3/26/2020,491,21
COL,South America,Colombia,3/27/2020,539,48
COL,South America,Colombia,3/28/2020,608,69
COL,South America,Colombia,3/29/2020,702,94
COL,South America,Colombia,3/30/2020,798,96
COL,South America,Colombia,3/31/2020,906,108
COL,South America,Colombia,4/1/2020,1065,159
COL,South America,Colombia,4/2/2020,1161,96
COL,South America,Colombia,4/3/2020,1267,106
COL,South America,Colombia,4/4/2020,1406,139
COL,South America,Colombia,4/5/2020,1485,79
COL,South America,Colombia,4/6/2020,1579,94
COL,South America,Colombia,4/7/2020,1780,201
COL,South America,Colombia,4/8/2020,2054,274
COL,South America,Colombia,4/9/2020,2223,169
COL,South America,Colombia,4/10/2020,2473,250
COL,South America,Colombia,4/11/2020,2709,236
COL,South America,Colombia,4/12/2020,2776,67
COL,South America,Colombia,4/13/2020,2852,76
COL,South America,Colombia,4/14/2020,2979,127
COL,South America,Colombia,4/15/2020,3105,126
COL,South America,Colombia,4/16/2020,3233,128
COL,South America,Colombia,4/17/2020,3439,206
COL,South America,Colombia,4/18/2020,3621,182
COL,South America,Colombia,4/19/2020,3792,171
COL,South America,Colombia,4/20/2020,3977,185
COL,South America,Colombia,4/21/2020,4149,172
COL,South America,Colombia,4/22/2020,4356,207
COL,South America,Colombia,4/23/2020,4561,205
COL,South America,Colombia,4/24/2020,4881,320
COL,South America,Colombia,4/25/2020,5142,261
COL,South America,Colombia,4/26/2020,5379,237
COL,South America,Colombia,4/27/2020,5597,218
COL,South America,Colombia,4/28/2020,5949,352
COL,South America,Colombia,4/29/2020,6207,258
